등급,어휘,품사,日本語品詞,어종,원어,日本の漢字,外来語,의미,定義の日本語訳,日本語訳,tags
1등급,씌우다,동사,動詞,고유어,,,,"「1」모자 따위를 머리에 얹어 덮게 하다. ‘쓰다02[1]「1」’의 사동사.
「2」얼굴에 어떤 물건을 걸게 하거나 덮어쓰게 하다. ‘쓰다02[1]「2」’의 사동사.
「3」먼지나 가루 따위를 몸이나 물체 따위에 덮이게 하다. ‘쓰다02[1]「3」’의 사동사.
「4」우산이나 양산 따위를 머리 위에 펴 들게 하다. ‘쓰다02[2]「1」’의 사동사.
「5」사람이 죄나 누명 따위를 가지게 하거나 입게 하다. ‘쓰다02[2]「2」’의 사동사.",「1」帽子などを頭にかぶせる。「着る02[1]「1」」の使役形。 「2」顔に何か物をかけたり覆ったりさせる。「着る02[1]「2」」の使役形。 「3」ほこりや粉などを体や物体などに覆わせる。「着る02[1]「3」」の使役形。 「4」傘や日傘などを頭の上に広げて持たせる。「着る02[2]「1」」の使役形。 「5」人が罪や汚名などを負わせたり着せたりする。「着る02[2]「2」」の使役形。,着せる,等級:1 語種:固有語 品詞:動詞
1등급,씨,명사,名詞,고유어,,,,"「1」식물의 열매 속에 있는, 장차 싹이 터서 새로운 개체가 될 단단한 물질.
「2」새로운 동물을 낳아 번식시키는 근원이 되는 것.
「3」앞으로 커질 수 있는 근원을 비유적으로 이르는 말.
「4」어떤 가문의 혈통이나 근원을 낮잡아 이르는 말.
「5」그 식물이나 동물의 씨를 나타내는 말.",「1」植物の実に含まれる、やがて芽が出て新しい個体になる固い物質。 「2」新しい動物を産んで繁殖させる源となるもの。 「3」これから大きくなる可能性のある源を比喩的に言う言葉。 「4」ある家系の血統や源を卑しめて言う言葉。 「5」その植物や動物の種を表す言葉。,種,等級:1 語種:固有語 品詞:名詞
1등급,씨름,명사,名詞,고유어,,,,"「1」두 사람이 샅바를 잡고 힘과 재주를 부리어 먼저 넘어뜨리는 것으로 승부를 겨루는 우리 고유의 운동.
「2」어떤 대상을 극복하거나 일을 이루기 위하여 온 힘을 쏟거나 끈기 있게 달라붙음.",「1」二人がまわしを掴んで力と技を競い、先に倒した方で勝負を決める韓国固有の運動。 「2」ある対象を克服したり、物事を成し遂げるために全力を尽くしたり、粘り強く取り組むこと。,相撲,等級:1 語種:固有語 品詞:名詞
1등급,씨앗,명사,名詞,고유어,,,,"「1」곡식이나 채소 따위의 씨.
「2」앞으로 커질 수 있는 근원을 비유적으로 이르는 말.
「3」어떤 가문의 혈통이나 근원을 낮잡아 이르는 말.",「1」穀物や野菜などの種。 「2」これから大きくなる可能性のある源を比喩的に言う言葉。 「3」ある家系の血統や源を卑しめて言う言葉。,種,等級:1 語種:固有語 品詞:名詞
1등급,씩씩하다,형용사,形容詞,고유어,,,,굳세고 위엄스럽다.,強く威厳がある。,たくましい,等級:1 語種:固有語 品詞:形容詞
1등급,씹다,동사,動詞,고유어,,,,"「1」사람이나 동물이 음식 따위를 입에 넣고 윗니와 아랫니를 움직여 잘게 자르거나 부드럽게 갈다.
「2」(속되게) 다른 사람의 행동이나 말을 의도적으로 꼬집거나 공개적으로 비난하다.
「3」다른 사람이 한 말의 뜻을 곰곰이 여러 번 생각하다.",「1」人や動物が食べ物を口に入れて、上の歯と下の歯を動かして細かく切ったり柔らかくすり潰したりする。 「2」（俗に）他の人の行動や言葉を意図的にこき下ろしたり、公然と非難したりする。 「3」他の人が言った言葉の意味をじっくりと何度も考える。,噛む,等級:1 語種:固有語 品詞:動詞
1등급,씻기다,동사,動詞,고유어,,,,물이나 휴지 따위로 때나 더러운 것을 없애게 하다. ‘씻다「1」’의 사동사.,水やティッシュなどで垢や汚れを取り除かせる。「洗う「1」」の使役形。,洗い流させる,等級:1 語種:固有語 品詞:動詞
1등급,씻다,동사,動詞,고유어,,,,"「1」물이나 휴지 따위로 때나 더러운 것을 없게 하다.
「2」누명, 오해, 죄과 따위에서 벗어나 다른 사람 앞에서 떳떳한 상태가 되다.
「3」원한 따위를 풀어서 마음속에 응어리가 된 것을 없애다.
「4」관계 따위를 끊다.
「5」현재의 좋지 않은 상태에서 벗어나다.",「1」水やティッシュなどで垢や汚れを取り除く。 「2」汚名、誤解、罪過などから 벗어나 다른 사람 앞에서 떳떳한 상태가 되다. 「3」恨みなどを晴らして心のわだかまりとなったものをなくす。 「4」関係などを断つ。 「5」現在の良くない状態から 벗어나다.,洗う,等級:1 語種:固有語 品詞:動詞
1등급,씽씽,부사,副詞,고유어,,,,"「1」바람이 잇따라 매우 세차게 스쳐 지나가는 소리. 또는 그 모양.
「2」사람이나 물체가 바람을 일으킬 만큼 잇따라 매우 빠르게 움직일 때 나는 소리. 또는 그 모양.
「3」씽씽매미의 울음소리.",「1」風が次々と非常に強く吹き抜ける音。またはその様子。 「2」人や物が風を起こすほど次々と非常に速く動くときに鳴る音。またはその様子。 「3」セミの鳴き声。,ひゅんひゅん,等級:1 語種:固有語 品詞:副詞
1등급,아,감탄사,感嘆詞,고유어,,,,"「1」놀라거나, 당황하거나, 초조하거나, 다급할 때 가볍게 내는 소리.
「2」기쁘거나, 슬프거나, 뉘우치거나, 칭찬할 때 가볍게 내는 소리.
「3」말을 하기에 앞서 상대편의 주의를 끌기 위하여 가볍게 내는 소리.
「4」모르던 것을 깨달을 때 내는 소리.",「1」驚いたり、慌てたり、焦ったり、切迫したりするときに軽く出す声。 「2」喜んだり、悲しんだり、悔やんだり、褒めたりするときに軽く出す声。 「3」話し始める前に相手の注意を引くために軽く出す声。 「4」知らなかったことを悟るときに出す声。,ああ,等級:1 語種:固有語 品詞:感嘆詞
1등급,아가,명사,名詞/感嘆詞,고유어,,,,"[Ⅰ]어린아이의 말로, ‘아기01’를 이르는 말.
[Ⅱ]「1」아기를 부를 때 쓰는 말.
[Ⅱ]「2」시부모가 젊은 며느리를 정답게 부르는 말.",[Ⅰ]幼い子供の言葉で、「赤ちゃん」を言う言葉。 [Ⅱ]「1」赤ちゃんを呼ぶときに使う言葉。 [Ⅱ]「2」姑が若い嫁を親しく呼ぶ言葉。,赤ちゃん,等級:1 語種:固有語 品詞:名詞/感嘆詞 risk:multi_pos
1등급,아기,명사,名詞,고유어,,,,"「1」어린 젖먹이 아이.
「2」나이가 많지 않은 딸이나 며느리를 정답게 이르는 말.
「3」짐승의 작은 새끼나 어린 식물을 귀엽게 이르는 말.",「1」幼い乳飲み子。 「2」年齢が多くない娘や嫁を親しく言う言葉。 「3」動物の小さい子や幼い植物を可愛らしく言う言葉。,赤ちゃん,等級:1 語種:固有語 品詞:名詞
1등급,아까,명사,名詞/副詞,고유어,,,,"[Ⅰ]조금 전.
[Ⅱ]조금 전에.",[Ⅰ]少し前。 [Ⅱ]少し前に。,さっき,等級:1 語種:固有語 品詞:名詞/副詞 risk:multi_pos
1등급,아깝다,형용사,形容詞,고유어,,,,"「1」소중히 여기는 것을 잃어 섭섭하거나 서운한 느낌이 있다.
「2」어떤 대상이 가치 있는 것이어서 버리거나 내놓기가 싫다.
「3」가치 있는 대상이 제대로 쓰이거나 다루어지지 못하여 안타깝다.",「1」大切に思うものを失って残念でたまらない気持ちがある。 「2」ある対象が価値のあるものなので、捨てたり出したりするのが嫌だ。 「3」価値のある対象が適切に使われたり扱われたりせずに残念だ。,惜しい,等級:1 語種:固有語 品詞:形容詞
1등급,아끼다,동사,動詞,고유어,,,,"「1」물건이나 돈, 시간 따위를 함부로 쓰지 아니하다.
「2」물건이나 사람을 소중하게 여겨 보살피거나 위하는 마음을 가지다.",「1」物や金、時間などを無駄遣いしない。 「2」物や人を大切に思い、世話をしたり、いたわったりする気持ちを持つ。,惜しむ,等級:1 語種:固有語 品詞:動詞
1등급,아낌없이,부사,副詞,고유어,,,,주거나 쓰는 데 아까워하는 마음이 없이.,与えたり使ったりするのに惜しむ心がない。,惜しみなく,等級:1 語種:固有語 品詞:副詞
1등급,아내,명사,名詞,고유어,,,,혼인하여 남자의 짝이 된 여자.,婚姻して男性の配偶者となった女性。,妻,等級:1 語種:固有語 品詞:名詞
1등급,아냐,감탄사,間投詞,고유어,,,,‘아니야’의 준말.,「いいえ」の縮約形。,いや,等級:1 語種:固有語 品詞:間投詞
1등급,아뇨,감탄사,間投詞,고유어,,,,‘아니요’의 준말.,「いいえ」の縮約形。,いいえ,等級:1 語種:固有語 品詞:間投詞
1등급,아니,부사,副詞,고유어,,,,"「1」부정이나 반대의 뜻을 나타내는 말.
「2」어떤 사실을 더 강조할 때 쓰는 말.",「1」否定や反対の意味を表す言葉。 「2」ある事実をさらに強調するときに使う言葉。,いや,等級:1 語種:固有語 品詞:副詞
1등급,아니,감탄사,間投詞,고유어,,,,"「1」아랫사람이나 대등한 관계에 있는 사람의 묻는 말에 부정하여 대답할 때 쓰는 말.
「2」놀라거나 감탄스러울 때, 또는 의아스러울 때 하는 말.",「1」目下や対等な関係にある人の問いに否定して答えるときに使う言葉。 「2」驚いたり感心したりしたとき、または訝しく思ったときに発する言葉。,いや,等級:1 語種:固有語 品詞:間投詞
1등급,아니다,형용사,形容詞,고유어,,,,"「1」어떤 사실을 부정하는 뜻을 나타내는 말.
「2」물음이나 짐작의 뜻을 나타내는 말. 사실을 긍정적으로 강조하는 효과가 있다.",「1」ある事実を否定する意味を表す言葉。 「2」問いや推測の意味を表す言葉。事実を肯定的に強調する効果がある。,ではない,等級:1 語種:固有語 品詞:形容詞
1등급,아니야,감탄사,間投詞,고유어,,,,아랫사람이나 대등한 관계에 있는 사람이 묻는 말에 부정하여 대답할 때 쓰는 말. ‘아니02「1」’보다 더욱 단호히 부정할 때 쓴다.,目下や対等な関係にある人が問いに否定して答えるときに使う言葉。「いや02「1」」よりもさらに断固として否定するときに使う。,いやだ,等級:1 語種:固有語 品詞:間投詞
1등급,아니요,감탄사,間投詞,고유어,,,,윗사람이 묻는 말에 부정하여 대답할 때 쓰는 말.,目上の人が問いに否定して答えるときに使う言葉。,いいえ,等級:1 語種:固有語 品詞:間投詞
1등급,아니하다,보조동사,補助動詞/補助形容詞,고유어,,,,"[Ⅰ]‘않다[Ⅱ]’의 본말.
[Ⅱ]‘않다[Ⅲ]’의 본말.",[Ⅰ]「しない」の本来の形。 [Ⅱ]「しない」の本来の形。,しない,等級:1 語種:固有語 品詞:補助動詞/補助形容詞 risk:multi_pos
1등급,아들,명사,名詞,고유어,,,,남자로 태어난 자식.,男性として生まれた子。,息子,等級:1 語種:固有語 品詞:名詞
1등급,아래,명사,名詞,고유어,,,,"「1」어떤 기준보다 낮은 위치.
「2」신분, 연령, 지위, 정도 따위에서 어떠한 것보다 낮은 쪽.
「3」조건, 영향 따위가 미치는 범위.
「4」글 따위에서, 뒤에 오는 내용.
「5」‘음부07’를 완곡하게 이르는 말.",「1」ある基準より低い位置。 「2」身分、年齢、地位、程度などにおいて、あるものより低い側。 「3」条件、影響などが及ぶ範囲。 「4」文章などで、後に続く内容。 「5」「陰部」を婉曲に言う言葉。,下,等級:1 語種:固有語 品詞:名詞
1등급,아래쪽,명사,名詞,고유어,,,,아래가 되는 쪽.,下になる方。,下の方,等級:1 語種:固有語 品詞:名詞
1등급,아름답다,형용사,形容詞,고유어,,,,"「1」보이는 대상이나 음향, 목소리 따위가 균형과 조화를 이루어 눈과 귀에 즐거움과 만족을 줄 만하다.
「2」하는 일이나 마음씨 따위가 훌륭하고 갸륵한 데가 있다.",「1」見える対象や音、声などが調和を成し、目や耳に喜びと満足を与えるさま。 「2」行いや心根などが立派でけなげなさま。,美しい,等級:1 語種:固有語 品詞:形容詞
