등급,어휘,품사,日本語品詞,어종,원어,日本の漢字,外来語,의미,定義の日本語訳,日本語訳,tags
2등급,선거,명사,名詞,한자어,選擧,選挙,,"「1」일정한 조직이나 집단이 대표자나 임원을 뽑는 일.
「2」선거권을 가진 사람이 공직에 임할 사람을 투표로 뽑는 일.",「1」一定の組織や集団が代表者や役員を選ぶこと。 「2」選挙権を持つ人が公職に就く人を選挙で選ぶこと。,選挙,等級:2 語種:漢字語 品詞:名詞
2등급,선두,명사,名詞,한자어,先頭,先頭,,"대열이나 행렬, 활동 따위에서 맨 앞.",隊列や行列、活動などの中で一番前。,先頭,等級:2 語種:漢字語 品詞:名詞
2등급,선배,명사,名詞,한자어,先輩,先輩,,"「1」같은 분야에서, 지위나 나이ㆍ학예(學藝) 따위가 자기보다 많거나 앞선 사람.
「2」자신의 출신 학교를 먼저 입학한 사람.",「1」同じ分野で、地位や年齢、学芸などが自分より多いか進んでいる人。 「2」自分の出身学校に先に在籍した人。,先輩,等級:2 語種:漢字語 品詞:名詞
2등급,선비,명사,名詞,고유어,,,,"「1」예전에, 학식은 있으나 벼슬하지 않은 사람을 이르던 말.
「2」학문을 닦는 사람을 예스럽게 이르는 말.
「3」학식이 있고 행동과 예절이 바르며 의리와 원칙을 지키고 관직과 재물을 탐내지 않는 고결한 인품을 지닌 사람을 이르는 말.
「4」품성이 얌전하기만 하고 현실에 어두운 사람을 비유적으로 이르는 말.",「1」昔、学識はあったが官職に就かなかった人を指した言葉。 「2」学問を修める人を古風に言う言葉。 「3」学識があり、行動と礼儀が正しく、義理と原則を守り、官職と財産を欲しない高潔な人格を持った人を指す言葉。 「4」人柄が穏やかなだけで、現実に疎い人を比喩的に言う言葉。,ソンビ,等級:2 語種:固有語 品詞:名詞
2등급,선선하다,형용사,形容詞,고유어,,,,"「1」시원한 느낌이 들 정도로 서늘하다.
「2」성질이나 태도가 까다롭지 않고 주저함이 없다.",「1」涼しい感じがするほど肌寒い。 「2」性質や態度が気難しくなく、ためらいがない。,涼しい,等級:2 語種:固有語 品詞:形容詞
2등급,선언,명사,名詞,한자어,宣言,宣言,,"「1」널리 펴서 말함. 또는 그런 내용.
「2」국가나 집단이 자기의 방침, 의견, 주장 따위를 외부에 정식으로 표명함.
「3」어떤 회의의 진행에 한계를 두기 위하여 말함. 또는 그런 말.",広く広げて言うこと。または、そのような内容。 国家や集団が、自分の方針、意見、主張などを外部に正式に表明すること。 ある会議の進行に限界を設けるために言うこと。または、そのような言葉。,宣言,等級:2 語種:漢字語 品詞:名詞
2등급,선언하다,동사,動詞,혼종어,宣言하다,,,"「1」널리 펴서 말하다.
「2」국가나 집단이 자기의 방침, 의견, 주장 따위를 외부에 정식으로 표명하다.
「3」어떤 회의의 진행에 한계를 두기 위하여 말하다.",広く広げて言う。 国家や集団が、自分の方針、意見、主張などを外部に正式に表明する。 ある会議の進行に限界を設けるために言う。,宣言する,等級:2 語種:混種語 品詞:動詞
2등급,선원,명사,名詞,한자어,船員,船員,,배의 승무원.,船の乗組員。,船員,等級:2 語種:漢字語 品詞:名詞
2등급,설득,명사,名詞,한자어,說得,説得,,상대편이 이쪽 편의 이야기를 따르도록 여러 가지로 깨우쳐 말함.,相手方がこちらの話に従うように、あれこれと諭して言うこと。,説得,等級:2 語種:漢字語 品詞:名詞
2등급,설득하다,동사,動詞,혼종어,說得하다,,,상대편이 이쪽 편의 이야기를 따르도록 여러 가지로 깨우쳐 말하다.,相手方がこちらの話に従うように、あれこれと諭して言うこと。,説得する,等級:2 語種:混種語 品詞:動詞
2등급,설문,명사,名詞,한자어,設問,設問,,조사를 하거나 통계 자료 따위를 얻기 위하여 어떤 주제에 대하여 문제를 내어 물음. 또는 그 문제.,調査をしたり統計資料などを得るために、あるテーマについて問題を出し、尋ねること。または、その問題。,設問,等級:2 語種:漢字語 品詞:名詞
2등급,설치,명사,名詞,한자어,設置,設置,,어떤 일을 하는 데 필요한 기관이나 설비 따위를 베풀어 둠.,ある事を行うのに必要な機関や設備などを整えておくこと。,設置,等級:2 語種:漢字語 品詞:名詞
2등급,설치다,동사,動詞,고유어,,,,필요한 정도에 미치지 못한 채로 그만두다.,必要な程度に至らないまま、そのままやめる。,設置（足りない）,等級:2 語種:固有語 品詞:動詞
2등급,설치되다,동사,動詞,혼종어,設置되다,,,어떤 일을 하는 데 필요한 기관이나 설비 따위가 베풀어지다.,ある事を行うのに必要な機関や設備などが整えられる。,設置される,等級:2 語種:混種語 品詞:動詞
2등급,설치하다,동사,動詞,혼종어,設置하다,,,어떤 일을 하는 데 필요한 기관이나 설비 따위를 베풀어 두다.,ある事を行うのに必要な機関や設備などを整えておく。,設置する,等級:2 語種:混種語 品詞:動詞
2등급,섬기다,동사,動詞,고유어,,,,신(神)이나 윗사람을 잘 모시어 받들다.,神や目上の人をよくもてなして敬う。,仕える,等級:2 語種:固有語 品詞:動詞
2등급,섬세하다,형용사,形容詞,혼종어,纖細하다,,,"「1」곱고 가늘다.
「2」매우 찬찬하고 세밀하다.",細くてか細い。 非常に几帳面で細かい。,繊細だ,等級:2 語種:混種語 品詞:形容詞
2등급,성경,명사,名詞,한자어,聖經,聖書,,"「1」종교상 신앙의 최고 법전이 되는 책. 기독교의 성경, 불교의 팔만대장경, 유교의 사서오경, 이슬람교의 코란 등이 있다.
「2」기독교의 경전. 신약과 구약으로 되어 있다.",宗教上の信仰の最高法典となる書物。キリスト教の聖書、仏教の八万大蔵経、儒教の四書五経、イスラム教のコーランなどがある。 キリスト教の経典。新約と旧約でできている。,聖書,等級:2 語種:漢字語 品詞:名詞
2등급,성공적,명사,名詞/連体詞,한자어,成功的,成功的,,"[Ⅰ]성공하였다고 할 만한 것.
[Ⅱ]성공하였다고 할 만한.",成功したと言えるもの。 成功したと言える。,成功的,等級:2 語種:漢字語 品詞:名詞/連体詞 risk:multi_pos
2등급,성능,명사,名詞,한자어,性能,性能,,기계 따위가 지닌 성질이나 기능.,機械などが持つ性質や機能。,性能,等級:2 語種:漢字語 品詞:名詞
2등급,성당,명사,名詞,한자어,聖堂,聖堂,,"「1」천주교의 종교 의식이 행해지는 집.
「2」그리스 정교회와 프로테스탄트 일부 분파에서 ‘「1」’을 이르는 말.
「3」공자를 모신 사당. 원래 선사묘(先師廟)라고 하였다가 중국 명나라 성조 때 문묘(文廟) 또는 성묘(聖廟)라고 하였으며, 청나라 이후 공자묘(孔子廟)라 하였다. 중국 산둥성(山東省) 취푸(曲阜)에 있는 것이 가장 크고 유명하다. 우리나라에는 성균관과 향교에 있는데 곳에 따라 사성(四聖), 공자의 제자, 역대의 거유(巨儒) 및 신라 이후의 우리나라의 큰선비들을 함께 모신 곳도 있다.",カトリック教会の宗教儀式が行われる家。 ギリシャ正教会やプロテスタントの一部で「カトリック教会の宗教儀式が行われる家」を指す言葉。 孔子を祀った社。元は先師廟といったが、中国明朝の成祖の時に文廟または聖廟といい、清朝以降孔子廟といった。中国山東省曲阜にあるものが最も大きく有名である。韓国には成均館と郷校にあるが、場所によっては四聖、孔子の弟子、歴代の巨儒および新羅以降の韓国の偉大な学者を共に祀ったところもある。,聖堂,等級:2 語種:漢字語 品詞:名詞
2등급,성묘,명사,名詞,한자어,省墓,省墓,,"조상의 산소를 찾아가서 돌봄. 또는 그런 일. 주로 설, 추석, 한식에 한다.",祖先の墓を訪ねて手入れすること。または、そのようなこと。主に旧正月、秋夕、寒食に行う。,聖廟,等級:2 語種:漢字語 品詞:名詞
2등급,성별,명사,名詞,한자어,性別,性別,,남녀나 암수의 구별.,男女や雌雄の区別。,性別,等級:2 語種:漢字語 品詞:名詞
2등급,성분,명사,名詞,한자어,成分,成分,,"「1」유기적인 통일체를 이루고 있는 것의 한 부분.
「2」사상적인 성행(性行). 또는 사회적인 계층.
「3」하나의 벡터를 평면 또는 공간의 각 좌표축 방향의 벡터로 분해하였을 때의 각 벡터.
「4」한 문장을 구성하는 요소. 주성분, 부속 성분, 독립 성분이 있다.
「5」화합물이나 혼합물을 구성하는 각각의 원소나 순물질(純物質).",有機的な統一体をなすものの部分。 思想的な性向。または社会的な階層。 一つのベクトルを平面または空間の各座標軸方向のベクトルに分解したときの各ベクトル。 一つの文を構成する要素。主成分、付属成分、独立成分がある。 化合物や混合物を構成するそれぞれの元素や純物質。,成分,等級:2 語種:漢字語 品詞:名詞
2등급,성실하다,형용사,形容詞,혼종어,誠實하다,,,정성스럽고 참되다.,真心があって偽りがない。,誠実だ,等級:2 語種:混種語 品詞:形容詞
2등급,성실히,부사,副詞,혼종어,誠實히,,,정성스럽고 참되게.,真心があって偽りなく。,誠実に,等級:2 語種:混種語 品詞:副詞
2등급,성의,명사,名詞,한자어,誠意,誠意,,정성스러운 뜻.,真心がこもった気持ち。,誠意,等級:2 語種:漢字語 品詞:名詞
2등급,성인,명사,名詞,한자어,成人,成人,,"「1」자라서 어른이 된 사람. 보통 만 19세 이상의 남녀를 이른다.
「2」관례(冠禮)를 행하던 일.",成長して大人になった人。通常、満19歳以上の男女を指す。 元服を行ったこと。,成人,等級:2 語種:漢字語 品詞:名詞
2등급,성장,명사,名詞,한자어,成長,成長,,"「1」사람이나 동식물 따위가 자라서 점점 커짐.
「2」사물의 규모나 세력 따위가 점점 커짐.
「3」생물체의 크기ㆍ무게ㆍ부피가 증가하는 일. 발육(發育)과는 구별되며, 형태의 변화가 따르지 않는 증량(增量)을 이른다.",人や動植物などが育って次第に大きくなる。 事物の規模や勢力などが次第に大きくなる。 生物体の大きさ・重さ・体積が増加すること。発育とは区別され、形態の変化を伴わない増量（増えること）を指す。,成長,等級:2 語種:漢字語 品詞:名詞
2등급,성장하다,동사,動詞,혼종어,成長하다,,,"「1」사람이나 동식물 따위가 자라서 점점 커지다.
「2」사물의 규모나 세력 따위가 점점 커지다.
「3」생물체의 크기ㆍ무게ㆍ부피가 증가하다. 발육하는 일과는 구별되며, 형태의 변화가 따르지 않고 증량하는 일을 이른다.",人や動植物などが育って次第に大きくなる。 事物の規模や勢力などが次第に大きくなる。 生物体の大きさ・重さ・体積が増加する。発育するということとは区別され、形態の変化を伴わず増量すること（増えること）を指す。,成長する,等級:2 語種:混種語 品詞:動詞
2등급,성적표,명사,名詞,한자어,成績表,成績表,,"학생들이 배운 지식, 기능, 태도 따위를 기록한 표.",学生が学んだ知識、技能、態度などを記録した表。,成績表,等級:2 語種:漢字語 品詞:名詞
2등급,성질,명사,名詞,한자어,性質,性質,,"「1」사람이 지닌 마음의 본바탕.
「2」사물이나 현상이 가지고 있는 고유의 특성.",「1」人が持つ心の根本。 「2」物事や現象が持つ固有の特性。,性質,等級:2 語種:漢字語 品詞:名詞
