word,pos,meaning,definition,target_code
서양인,명사,"せいようじん【西洋人】。おうべいじん【欧米人】
",欧米諸国の人。,16611
서운하다,형용사,さびしい【寂しい・淋しい】。なごりおしい【名残惜しい】 ,"思い通りに行かなくて、物足りない気持ちである。
",62892
서적,명사,しょせき【書籍】。しょもつ【書物】。ほん【本】,文や図画などを印刷して綴じたもの。,29042
서커스,명사,サーカス,マジック・曲芸・動物を使った芸などを中心とした見世物。,65568
서클,명사,サークル,趣味を同じくする人の集まり。,16614
서투르다,형용사,ぶきようだ【不器用・無器用】。へただ【下手だ】。ふてぎわだ【不手際だ】,不慣れで上手にできない。,29043
서툴다,형용사,ぶきようだ【不器用・無器用】。へただ【下手だ】。ふてぎわだ【不手際だ】,不慣れで上手にできない。,29045
서풍,명사,にしかぜ・せいふう【西風】 ,西の方角から吹いてくる風。,78113
서해,명사,さいかい【西海】,西にある海。,69797
서해안,명사,にしかいがん【西海岸】,西側にある海岸。,78126
세계 시장,,せかいしじょう【世界市場】	,"貿易を通して世界各地において商品の交換が行われる市場。
",64032
세계적,명사,"せかいてき【世界的】
",その規模や影響などが世界中に通用したり、世界で最も優れていること。,64043
세계적,관형사,せかいてき【世界的】,"その規模や影響などが世界中に通用したり、世界で最も優れていたりするさま。 
",64037
세계화,명사,せかいか【世界化】。グローバルか【グローバル化】。グローバリゼーション・グローバライゼーション,世界の国々を理解し、世界に向かって進むこと。また、そのようにさせること。,64071
세계화하다,동사,せかいかする【世界化する】。グローバルかする【グローバル化する】,世界の国々を理解し、世界に向かって進む。,64080
세금,명사,ぜいきん【税金】,国家や地方公共団体が、経費にあてるために国民や住民から強制的に徴収する金銭。,64101
세기,명사,せいき【世紀】,100年を単位とする期間。,62053
세다,동사,"かぞえる【数える】
","数を調べる。
",49075
세대,명사,せだい【世代】。だい【代】,親が属する時代とその子女が属する時代との差である約30年の期間。,49221
세대,명사,しょたい【所帯】。せたい【世帯】,住居を同じくする者の集まり。,64137
세력,명사,せいりょく【勢力】。けんりょく【権力】。いきおい【勢い】,権力や気勢によって持つようになる力。,64348
세련되다,형용사,せんれんされた【洗練された・洗錬された】,"言葉や文章、行動などが未熟でなく、立派で上手である。
",49222
세로,명사,たて【縦】,上から下につながる方向。また、その長さ。,49223
세로무늬,명사,たてじま【縦縞・竪縞・立縞】。たてもよう【縦模様】,縦の方向に長くなっている縞模様。,91194
세로줄,명사,じゅうせん【縦線】。たてのせん【縦の線】,上から下に引いた線。,64378
세로축,명사,たてじく【縦軸】。ワイじく【y軸】,座標平面で、縦の軸。,64379
세로획,명사,たてかく【縦画】。たてぼう【縦棒】,字を書く時、上から下の方向に書く縦の線。,64380
세면,명사,せんめん【洗面】。せんがん【洗顔】,水や湯で顔を洗うこと。,64499
세면기,명사,せんめんき【洗面器】,顔を洗うために湯水を入れる器。,64500
세면대,명사,"せんめんだい【洗面台】
",顔や手を洗えるように水栓と、湯水を入れる洗面器を取り付けた設備。,64502
세면실,명사," せんめんしつ【洗面室】
",顔を洗うのに必要な設備を取り付けておいた部屋。,64505
세면장,명사,"せんめんば【洗面場】。せんめんじょ【洗面所】
",顔を洗うのに必要な設備を取り付けておいた所。 ,64506
세면하다,동사,せんめんする【洗面する】。せんがんする【洗顔する】,水や湯で顔を洗う。,64507
세모,명사,さんかく【三角】。さんかくけい【三角形】。トライアングル,三つの角。,64510
세모꼴,명사,さんかくけい【三角形】。トライアングル,三つの角がある形。,70174
세미나,명사,ゼミナール。ゼミ。セミナー,大学で、教授の指導のもとで、学生たちが集まって特定のテーマについて発表・討論を行う形で共同研究する方法。,49224
세발자전거,명사,さんりんしゃ【三輪車】,主に子供の乗り物として利用される、車輪が三つある小さい自転車。,70183
세상에,감탄사,わぁー,意外さや驚きを表す時や、とてもひどいと思う時にいう語。,70200
세안,명사,せんがん【洗顔】。せんめん【洗面】,顔を洗うこと。,63563
세안하다,동사,せんがんする【洗顔する】。せんめんする【洗面する】,顔を洗う。,63564
세월,명사,"さいげつ【歳月】。ねんげつ【年月】
","流れていく時間。
",49225
세일,명사,バーゲンセール。バーゲン。セール,定価より価格を下げて販売すること。 ,63567
세일즈맨,명사,"セールスマン。えいぎょうまん【営業マン】。えいぎょういん【営業員】
",顧客の所を直接訪問して営業活動を行う人。,63568
세일하다,동사,バーゲンセールする。バーゲンする。セールする,定価より価格を下げて販売する。,63569
세정,명사,せんじょう【洗浄】,汚れをきれいに取り除いて洗うこと。,63576
세제,명사,せんざい【洗剤】。せんじょうざい【洗浄剤】,洗濯や皿洗い、掃除などをする時に汚れを取り除くのに使う物質。,49226
세차,명사,せんしゃ【洗車】,自動車の内部を掃除したり、外についたほこりや土などを洗浄すること。 ,77625
세차장,명사,せんしゃじょう【洗車場】,自動車の洗車に必要な設備を揃えておいた所。,77626
세차하다,동사,せんしゃする【洗車する】,自動車の内部を掃除したり、外についたほこりや土などを洗浄する。,77627
세척,명사,せんじょう【洗浄】,きれいに洗うこと。,77628
세척력,명사,せんじょうりょく【洗浄力】,きれいに洗う力。,77629
세척제,명사,せんじょうざい【洗浄剤】。せんざい【洗剤】,汚れを取り除くのに使う物質。,77630
세척하다,동사,せんじょうする【洗浄する】,きれいに洗う。,77631
세탁물,명사,"せんたくもの【洗濯物】。あらいもの【洗い物】
",洗濯する必要がある衣服や布団など。,77633
세트,명사,セット,家具や道具、食器などが互いによく似合うように作られたもの。,49229
세팅하다,동사,セットする。セッティングする。はいちする【配置する】,事物を配置したり新たに整える。,75953
